source_id	archive_path	disposition	source_kind	repository	source_ref	source_commit	original_path	sha256	captured_at	era_authority	current_status	sensitivity	license	notes
repo-agent-mesh:research/mine-backup-config-digest.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/mine-backup-config-digest.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/mine-backup-config-digest.md	5ece08da26688cf2d6c122fb5988d0bafaeb522923d1fd4ce34b52163760d313	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-hermes-ecosystem.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-hermes-ecosystem.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-hermes-ecosystem.md	17d282e8b602728756a3f441abcc58c88425780f2f9f159bbffe28e0f4609c64	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/govcon-overlap-map.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/govcon-overlap-map.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/govcon-overlap-map.md	d46b43be3dd151198c1d7b5eed85a985692d60ab6caf4320089a8c7ae89b4395	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/PREFIX-CACHE-INTERNALS-GDN.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/PREFIX-CACHE-INTERNALS-GDN.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/PREFIX-CACHE-INTERNALS-GDN.md	953aa8a34a921d1a0607525d0729de44d49350977105a7f78d3ed561abbf1ac4	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-swarmclaw-command-center.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-swarmclaw-command-center.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-swarmclaw-command-center.md	4e8b322051f4dc6b9ccf27719e128589d515b3c6acbe8a53ca9ebb90540f1d9c	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:research/research-agentic-engineering.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/research/research-agentic-engineering.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	research/research-agentic-engineering.md	ec63db7c4dfcc320256b21db9aee4e710540b790e7b9c9e382f524d0709efa08	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:command-center/README.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/command-center/README.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	command-center/README.md	37243869be8d70563e3af61d481a4346c10cdf8c14d5e7aeed78a1138deb8d1e	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:evals/tracking/README.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/evals/tracking/README.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	evals/tracking/README.md	ae995ed090fb40bb87146588606763e88c466433039ddf5f8c61704b2dad6881	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:evals/LIVE-MODE.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/evals/LIVE-MODE.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	evals/LIVE-MODE.md	5b5376928076d011b17b4582b15a9b4606a81bba863cfb052a7a60cca0dc4d4e	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
repo-agent-mesh:Agent SDLC.md	corpus/first-party/agent-mesh/4a663596e1188e2b25116e71b74162bc92abbd96/Agent SDLC.md	selected-copy	git-file	redtrades/agent-mesh	preserve/uncommitted-2026-08-29	4a663596e1188e2b25116e71b74162bc92abbd96	Agent SDLC.md	a6dd4299a866a6fee2a7e54945f5e818d52aecf112174a4f06d26ccd45437a9c	2026-08-31	migration-evidence	local-working-tree	internal	unverified	commit bytes captured; source tree dirty only at .obsidian/workspace.json; inert historical documentation.
